id_hash,listing_desc
4bcda245-6d91-4401-9d2e-81190e98d5aa,"The MacPherson by Garman Builders, Inc. is a three-story, 3 bedroom, 1.5 bathroom townhome located in Willow Street, PA. The first floor features the laundry in an unfinished storage area, foyer, and access to the one car garage. The second floor features a kitchen with an island, living room, dining room, and powder room. The third floor features a master bedroom with a spacious walk-in closet. Two other bedrooms and full bathroom are also featured on the third floor."
6fd1ec35-0cb3-47a5-8c70-4fccd7a43de5,"The Jefferson by Garman Builders, Inc. is a two story, 3 bedroom, 2.5 bathroom town home located in Willow Street, PA. The first floor features the foyer, access to the one car garage, kitchen with an island and walk-in pantry, family room, dining room, and powder room. The second floor features a master bedroom with a private master bath and two walk-in closets. Two other bedrooms, full bathroom, and laundry are also featured on the second floor."
565ef216-9040-4f9a-b41b-41561c76fcbe,"FALCON interior townhome features 3 bdrm, 2.5 bath, open floor plan, laundry room, archway into kit from LR, breakfast nook & seating area, maple cabinetry, GE range, DW & microwave and pantry in kit, large owners suite w/walk-in closet, separate bath w/5 shower & vanity, 2-car oversized garage, unfinished bonus area off the foyer for finishing or storage. Optional 10x21 deck (not included in price at this time) great for outdoor living with lovely country views! No homes are built behind this unit. Summerfield is in a serene country setting while close to conveniences and minutes to downtown Lancaster and Millersville. Home construction is expected to begin in a couple months with ESTIMATED Jan/Feb 2021 delivery! Ask agent about current Builder incentive. Still time to select your interior color finishes!"
9ab43ab7-c8cb-48bf-b5d1-efed7f33af45,"Unsurpassed setting, beautifully well maintained home in a super convenient location. Lots of closet space, professionally done basement with built-ins. A MUST SEE."
790b98ef-8c1d-44d9-9cfe-923a466e0f76,"This 1152 square foot single family home has 3 bedrooms and 2.5 bathrooms. It is located at 121 Rawlinsville Rd Willow Street, Pennsylvania."
1eaaf61b-1cd2-4620-a767-4cb719dd0fc6,"Adorable well-kept home with new roof and furnace. Quiet, wonderful neighborhood on dead end street. Ready to move in. Fresh paint and new vinyl kitchen floor. Oversized 2-car garage with lots of storage above."
7638e02d-bd37-46a7-bd00-edd460f9fcbf,"Ideal for those desiring first floor living -the Cardinal end villa home is constructed by Millfield, Lancaster Countys premium quality home builder for over 30 years. This is the LAST Cardinal villa home to be built in Summerfield. Enjoy sitting on the brick patio looking out at the farm view. This lovely home features an Owners Suite on the first floor with large walk-in closet. It also features an open layout with a large living room and dining room combo, cathedral ceiling in LR, 2 additional bedrooms with the 2nd on the 1st floor and the 3rd on the 2nd floor, 3 full baths, spacious kitchen with plenty of cabinet space and a pantry, 2-car garage as well as a large attic/storage space. Home construction just began. With current conditions as they are, material manufacturing and building time is taking longer than normal; therefore, the home is estimated for a January 2021 closing time-frame. There is still time to select your own finishes! Dont miss out on the LAST NEW VILLA home in Summerfield which is located in a quiet country setting minutes from conveniences and downtown Lancaster!"
f6c75782-d892-4a68-ae7e-588f1ae5eef8,"Amazingly and totally renovated (in June 2018) farm house circa 1800 with outbuildings and a pool is being offered for sale. In the Hayward Heath neighborhood in Lampeter-Strasburg School District, this home is truly unique. From the outside, all of the old farm house charm is visible; complete with small barn, slate roof, two porches and a fire pit in a large patio. The barn has plenty of storage for yard tractors and mowers and there is a one vehicle garage attached to it. Youll notice the attached three car garage that is oversize and has an unfinished storage area above it. The large deck with electronic awning is made of durable trex decking. As you enter the home, youll feel like youve left the old farm house and walked into a brand new home. Engineered hardwood floors are throughout the first floor. A large family room (fireplace isnt in use, but could be) is accessible to the second floor by one of the three staircases in this home. The gourmet kitchen is breathtaking. Monogram appliances, custom cabinetry, built in appliances, a huge center island with seating and a beautiful dark back splash that accents the light kitchen. This kitchen is a chefs dream. A large dining room will accommodate a large family get together or party. A formal living room with a second fireplace (not currently used) is off of the dining room. Youll pass by the second of the three staircases. Located off of the kitchen is the large laundry room with sink and storage. Finally, on the first floor is the first bedroom (currently used as an office) which also has engineered hard wood floors. We move to the second floor (via the third staircase) to find four more spacious bedrooms. One point of note is that this home has a Master Bedroom as well as an en suite! You guessed it. Two master bedroom areas! The en suite has a oversize tile shower and tile floors and a wonderfully current dark gray theme. The Master Bedroom Suite has one of the most handsomely renovated bathrooms. A large, European walk in shower surrounded in glass, a soaking tub, separate his and hers vanities and access to the changing room. This home really has it all. 1.46 acres surrounded by a wonderful neighborhood! There are seven bedrooms in case you have family or friends that need to stay the night. And on top of that, it has well water, so there is no water bill! Schedule your showing today! (Formal living room and one bedroom not pictured. They are being used as staging rooms for the moving boxes!)"
e0f15559-6b1a-4df5-a867-474edf9d3c79,"Country setting yet minutes to Willow Street via Route 272. Cape Cod home with over 4000 square feet of living space. Enjoy the outdoors and wild life from the deck that overlooks the back yard. Open floor plan. Eat-in kitchen with island and formal dining room. Vaulted ceiling living room has a stone fireplace with gas logs/blower. Master suite on the first floor with walk-in closet and soaking tub. Additional 3 spacious bedrooms on the secondfloor and another 2 full bathrooms, (1 en suite) on the second floor. Another bedroom and full bathroom are located in the full finished walk-out basement. A roomy office and recreation room/family room are also located in the basement. (In-law possibilities). 2 car garage. Freshly sealed driveway."
4e97791b-6c81-4d3f-be9d-11be0d49bbf5,"Buy this foreclosure deal the right way. Jump on this HOT deal. Based on the data provided to Auction.com, we believe this property will have high return potential. Start by visiting our site, then login or create a free account, and save this property to receive important alerts. Well let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the propertys winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019."
4a637166-21d4-4962-8e6b-9243f5958e99,"1820s stone farmhouse sitting on a very secluded lot in rural Lancaster County, boasting over 60 acres of beautiful property. The home sits back off the main road, and is nestled along the Pequea Creek. Inside is 4 bedrooms, 2 bathrooms, and is historically updated. Interior has large rooms, with and updated kitchen to enjoy. The property contains a 5000 sq. ft barn, currently used as a winery and event space. The barn has room for wine making, formal dining room, offices, and bathrooms for any event. In the rear of the property is an additional house for further income. A large garage for parking vehicles and storage sits nears the main home. An ideal property for someone that loves rural Lancaster County!Due to Governor Tom Wolfs mandate regarding COVID-19, we are currently unable to allow any in-person showings of our listed properties. Contact your agent for more information."
3d1aa72c-4ca1-4430-929a-ed35e5aa774b,"This 1664 square foot single family home has 2 bedrooms and 2.0 bathrooms. It is located at 652 Millwood Rd Willow Street, Pennsylvania."
21ab641a-b1ce-4d19-842a-1bff83c42c6b,Looking for that quiet spot? Use your own builder to build your dream home! This lot has a place to listen to the stream and relax. The location is close enough to the things you need to run a home yet far enough away from it all.
2da17d7f-9d6f-4903-93b0-c0485e755910,What a great opportunity to build your own home using the builder of your choice. As you turn onto peace lane you can start to relax after a long day. This quiet location is far enough from the business of life but close to all the services and support a home needs.
